IDOE_SCHOOL_ID,SCHOOL_NAME,PRINCIPAL_TITLE,PRINCIPAL_FIRST_NAME,PRINCIPAL_LAST_NAME,PRINCIPAL_EMAIL,ADDRESS,CITY,STATE,ZIP,COUNTY_NAME,PHONE,FAX,LOW_GRADE,HIGH_GRADE,SCHOOL_HOMEPAGE,lon,lat,coord,type
6888,Thomas Jefferson Elementary School,NA,David,Muniz,dmuniz@valpo.k12.in.us,1700 Roosevelt Rd,Valparaiso,IN,46383,Porter,(219) 531-3130,(219) 531-3131,KG,05,http://www.valpo.k12.in.us/tjel/index.php,-87.0459532,41.4843236,41.4843236+-87.0459532,p
6891,Central Elementary School,NA,John,Miller,johnmiller@valpo.k12.in.us,653 Hayes Leonard Rd,Valparaiso,IN,46385,Porter,(219) 531-3030,(219) 531-1251,KG,05,http://www.valpo.k12.in.us/cnel/index.php,-87.0943125,41.4624124,41.4624124+-87.0943125,p
6893,Flint Lake Elementary School,NA,Phyllis,Allison,pallison@valpo.k12.in.us,4106 N Calumet Ave,Valparaiso,IN,46383,Porter,(219) 531-3160,(219) 531-3164,KG,05,http://www.valpo.k12.in.us/flel/index.php,-87.03729659999999,41.5049472,41.5049472+-87.0372966,p
6897,Cooks Corners Elementary School,NA,Elaina,Miller,emiller@valpo.k12.in.us,358 Bullseye Lake Rd,Valparaiso,IN,46383,Porter,(219) 531-3040,(219) 531-3041,KG,05,http://www.valpo.k12.in.us/ccel/index.php,-87.065039,41.5005867,41.5005867+-87.065039,p
6903,Heavilin Elementary School,NA,Bonnie,Stephens,bstephens@valpo.k12.in.us,2450 Heavilin Road,Valparaiso,IN,46383,Porter,(219) 476-8820,(219) 476-9054,KG,05,NA,-87.0757232,41.4463519,41.4463519+-87.0757232,p
6913,Memorial Elementary School,NA,Debbie,Misecko,dmisecko@valpo.k12.in.us,1052 Park Ave,Valparaiso,IN,46383,Porter,(219) 531-3090,(219) 531-3009,KG,05,http://www.valpo.k12.in.us/mmel/index.php,-87.073743,41.4741,41.4741+-87.073743,p
6917,Northview Elementary School,NA,Loren,Hershberger,lhershberger@valpo.k12.in.us,257 Northview Dr,Valparaiso,IN,46383,Porter,(219) 531-3100,(219) 531-3108,KG,05,http://www.valpo.k12.in.us/nvel/index.php,-87.0643619,41.48246049999999,41.4824605+-87.0643619,p
6921,Parkview Elementary School,NA,Michael,Rayson,mrayson@valpo.k12.in.us,1405 Wood St,Valparaiso,IN,46383,Porter,(219) 531-3110,(219) 531-3112,KG,05,http://www.valpo.k12.in.us/pvel/index.php,-87.04346509999999,41.4712953,41.4712953+-87.0434651,p
6949,Mount Vernon High School,NA,Kyle,Jones,joneski@mvschool.org,700 Harriett St,Mount Vernon,IN,47620,Posey,(812) 838-4356,(812) 833-5190,09,12,http://www.hs.mvschool.org,-87.88792649999999,37.9372802,37.9372802+-87.8879265,p
6953,Mount Vernon Jr High School,NA,Marc,Hostetter,hostettermj@mvschool.org,701 Tile Factory Rd,Mount Vernon,IN,47620,Posey,(812) 833-2077,(812) 833-2083,06,08,http://www.jh.mvschool.org,-87.8844079,37.9428104,37.9428104+-87.8844079,p
6961,West Elementary School,NA,Amanda,Wilson,wilsonac@mvschool.org,1105 W 4th St,Mount Vernon,IN,47620,Posey,(812) 833-2072,(812) 833-2095,KG,05,http://www.we.mvschool.org,-87.907966,37.93005429999999,37.9300543+-87.907966,p
6965,Farmersville Elementary School,NA,Kristen,Dutkiewicz,dutkiewiczkg@mvschool.org,4065 Hwy 69 S,Mount Vernon,IN,47620,Posey,(812) 838-6593,(812) 833-5339,PK,05,http://www.fa.mvschool.org,-87.9454481,37.9103768,37.9103768+-87.9454481,p
6969,Marrs Elementary School,NA,Katie,Bushard,bushardke@mvschool.org,9201 Hwy 62 E,Mount Vernon,IN,47620,Posey,(812) 985-2082,(812) 985-9453,KG,05,http://www.ma.mvschool.org,-87.7523447,37.9405209,37.9405209+-87.7523447,p
6973,North Posey Junior High School,NA,Steve,Kavanaugh,skavanaugh@northposey.k12.in.us,5800 High School Rd,Poseyville,IN,47633,Posey,(812) 673-4244,(812) 673-6626,07,08,http://www.northposey.k12.in.us/npjhs-home,-87.8020761,38.14152199999999,38.141522+-87.8020761,p
6975,North Posey High School,NA,Sean,Fisher,sfisher@northposey.k12.in.us,5900 High School Rd,Poseyville,IN,47633,Posey,(812) 673-4242,(812) 673-6616,09,12,http://www.northposey.k12.in.us/nphs-home,-87.80153829999999,38.1424196,38.1424196+-87.8015383,p
6985,North Elementary School,NA,Megan,Butto,mbutto@northposey.k12.in.us,63 W Fletchall Ave,Poseyville,IN,47633,Posey,(812) 874-2710,(812) 874-8811,PK,06,http://www.northposey.k12.in.us/nes-home,-87.7853257,38.1714024,38.1714024+-87.7853257,p
6989,South Terrace Elementary,NA,Erin,Koester,ekoester@northposey.k12.in.us,8427 Haines Rd,Wadesville,IN,47638,Posey,(812) 985-3180,(812) 985-3146,PK,06,http://www.northposey.k12.in.us/stes-home,-87.7656092,38.0749986,38.0749986+-87.7656092,p
6994,Eastern Pulaski Elementary School,NA,Jill,Collins,jill.collins@epulaski.k12.in.us,815 School Dr,Winamac,IN,46996,Pulaski,(574) 946-3955,(574) 946-6089,PK,05,http://www.epulaski.k12.in.us/,-86.59646790000001,41.0448659,41.0448659+-86.5964679,p
6996,Winamac Community Middle School,NA,Ryan,Dickinson,ryan.dickinson@epulaski.k12.in.us,715 School Dr,Winamac,IN,46996,Pulaski,(574) 946-6525,(574) 946-4219,06,08,http://www.epulaski.k12.in.us/,-86.5963694,41.0458267,41.0458267+-86.5963694,p
6997,Winamac Community High School,NA,Cody,Hook,cody.hook@epulaski.k12.in.us,715 School Dr,Winamac,IN,46996,Pulaski,(574) 946-6151,(574) 946-4219,09,12,http://www.epulaski.k12.in.us/,-86.5963694,41.0458267,41.0458267+-86.5963694,p
7025,West Central Senior High School,NA,Angie,Radtke,aradtke@wcsc.k12.in.us,1852 S US 421,Francesville,IN,47946,Pulaski,(219) 567-9119,(219) 567-2597,09,12,http://www.wcsc.k12.in.us/wchs,-86.890402,41.028479,41.028479+-86.890402,p
7027,West Central Elementary School,NA,Angie,Radtke,aradtke@wcsc.k12.in.us,1842 S US 421,Francesville,IN,47946,Pulaski,(219) 567-9741,(219) 567-9445,KG,06,http://www.wcsc.k12.in.us/wces,-86.8905565,41.0299149,41.029138+-86.888136,p
7031,West Central Middle School,NA,Angie,Radtke,aradtke@wcsc.k12.in.us,1852 S US 421,Francesville,IN,47946,Pulaski,(219) 567-2534,(219) 567-2535,07,08,http://www.wcsc.k12.in.us/wcms,-86.890402,41.028479,41.028479+-86.890402,p
7080,Area 30 Career Center,NA,Lora,Busch,lbusch@area30.k12.in.us,"One North Calbert Way, Suite A",Greencastle,IN,46135,Putnam,(765) 653-3515,(765) 653-3618,VO,ED,http://www.area30.k12.in.us,-86.8171325,39.6488447,39.6488447+-86.8171325,p
7055,Central Elementary School,NA,Todd,Gowen,tgowen@sputnam.k12.in.us,1888 E US Hwy 40,Greencastle,IN,46135,Putnam,(765) 653-6175,(765) 653-2532,KG,05,http://www.sputnam.k12.in.us/,-85.7384349,39.786756,39.786756+-85.7384349,p
7056,South Putnam Middle School,NA,Tona,Gardner,tgardner@sputnam.k12.in.us,1780 E US Hwy 40,Greencastle,IN,46135,Putnam,(765) 653-3148,(765) 653-3149,06,08,http://www.sputnam.k12.in.us/,-86.81582689999999,39.5830255,39.5830255+-86.8158269,p
7057,Fillmore Elementary School,NA,Amanda,Gibboney,agibboney@sputnam.k12.in.us,161 S Main St,Fillmore,IN,46128,Putnam,(765) 246-6136,(765) 246-6912,PK,05,http://www.sputnam.k12.in.us/,-86.751829,39.6678659,39.6678659+-86.751829,p
7071,South Putnam High School,NA,Tona,Gardner,tgardner@sputnam.k12.in.us,1780 E US Hwy 40,Greencastle,IN,46135,Putnam,(765) 653-3148,(765) 653-3149,09,12,http://www.sputnam.k12.in.us/,-86.81582689999999,39.5830255,39.5830255+-86.8158269,p
7041,Bainbridge Elementary School,NA,Brandon,Wagler,bwagler@nputnam.k12.in.us,412 S Washington,Bainbridge,IN,46105,Putnam,(765) 522-6233,(765) 522-2903,PK,05,http://www.nputnam.k12.in.us/bb/np-bb-main.html,-86.8119083,39.7579559,39.7579559+-86.8119083,p
7045,Roachdale Elementary School,NA,Beth,Langel-Waterman,bwaterman@nputnam.k12.in.us,305 S Indiana,Roachdale,IN,46172,Putnam,(765) 522-1732,(765) 522-2094,PK,05,http://www.nputnam.k12.in.us/rd/np-rd-main.html,-86.8020909,39.8533041,39.8533041+-86.8020909,p
7049,North Putnam Middle School,NA,Raymond,Kramer,bkramer@nputnam.k12.in.us,8905 N CR 250 E,Roachdale,IN,46172,Putnam,(765) 522-2900,(765) 522-2863,06,08,http://www.nputnam.k12.in.us/ms/webpage/page.html,-86.80084860000001,39.789686,39.789686+-86.8008486,p
7061,North Putnam Sr High School,NA,Caitlin,McMurtry,cmcmurtry@nputnam.k12.in.us,8869 N CR 250 E,Roachdale,IN,46172,Putnam,(765) 522-6282,(765) 522-2862,09,12,http://www.nputnam.k12.in.us/np-high-school-home,-86.80180999999999,39.790743,39.790743+-86.80181,p
7077,Cloverdale High School,NA,Harold,Stoltz Jr,sstoltz@cloverdale.k12.in.us,205 E Market,Cloverdale,IN,46120,Putnam,(765) 795-4203,(765) 795-4381,09,12,http://www.cloverdale.k12.in.us/chs/,-86.7938968,39.5147682,39.5147682+-86.7938968,p
7079,Cloverdale Distance Learning Academy,NA,NA,NA,NA,310 E Logan St,Cloverdale,IN,46120,Putnam,(795) 795-4203,NA,KG,08,NA,-86.78998399999999,39.5109654,39.5109654+-86.789984,p
7082,Cloverdale Elementary School,NA,Mary Jane,Vandeventer,melkins@cloverdale.k12.in.us,311 E Logan St,Cloverdale,IN,46120,Putnam,(765) 795-4339,(765) 795-5449,PK,04,http://www.cloverdale.k12.in.us/ces/,-86.78738709999999,39.5138401,39.5138401+-86.7873871,p
7085,Cloverdale Middle School,NA,Christian,Frye,cfrye@cloverdale.k12.in.us,312 E Logan St,Cloverdale,IN,46120,Putnam,(765) 795-2900,(765) 795-2901,05,08,http://www.cloverdale.k12.in.us/cms,-86.7899734,39.5109681,39.5109681+-86.7899734,p
7089,Greencastle High School,NA,Chad,Rodgers,crodgers@greencastle.k12.in.us,910 E Washington St,Greencastle,IN,46135,Putnam,(765) 653-9711,(765) 653-4773,09,12,http://ghs.greencastle.k12.in.us,-86.8437592,39.6433429,39.6433429+-86.8437592,p
7093,Greencastle Middle School,NA,Lisa,Eldridge,leldridge@greencastle.k12.in.us,400 Percy L Julian Dr,Greencastle,IN,46135,Putnam,(765) 653-9774,(765) 653-5381,06,08,http://gms.greencastle.k12.in.us,-86.84232890000001,39.6420696,39.6420696+-86.8423289,p
7102,Tzouanakis Intermediate School,NA,Celina,Clements,cclements@greencastle.k12.in.us,500 Linwood Dr,Greencastle,IN,46135,Putnam,(765) 653-4700,(765) 653-6449,03,05,http://tz.greencastle.k12.in.us,-86.85708749999999,39.6514378,39.6514378+-86.8570875,p
7105,Martha J Ridpath Elementary School,NA,Lisa,Eldridge,leldridge@greencastle.k12.in.us,711 South Central Ave,Greencastle,IN,46135,Putnam,(765) 653-3315,(765) 653-9236,KG,02,http://rp.greencastle.k12.in.us,-86.8592824,39.6366714,39.6366714+-86.8592824,p
7107,Deer Meadow Primary School,NA,Lisa,Eldridge,leldridge@greencastle.k12.in.us,1000 Deer Meadow Ln,Greencastle,IN,46135,Putnam,(765) 653-3518,(765) 653-1150,PK,02,http://dm.greencastle.k12.in.us,-86.8485183,39.6480979,39.6480979+-86.8485183,p
7117,Union Elementary School,NA,James,Widmer,jwidmer@usc.k12.in.us,8707 W US Hwy 36,Modoc,IN,47358,Randolph,(765) 853-5481,(765) 853-5721,KG,06,http://www.usc.k12.in.us/elementary_home.aspx,-85.1251322,40.0481017,40.0481017+-85.1251322,p
7119,Union Junior & High School,NA,Ryan,Chiddister,rchiddister@usc.k12.in.us,8707 W US Hwy 36,Modoc,IN,47358,Randolph,(765) 853-5421,(765) 853-6057,07,12,http://www.usc.k12.in.us/jrsrhighschool_home.aspx,-85.1251322,40.0481017,40.0481017+-85.1251322,p
7122,Indiana Digital Elementary,NA,Elizabeth,Sliger,esliger@usc.k12.in.us,8707 W HWY US 36,Modoc,IN,47358,Randolph,(765) 204-2224,(765) 259-0712,KG,06,http://www.indls.k12.com/,-85.1422848,40.0453531,40.0453531+-85.1422848,p
7131,Indiana Digital JR and High School,NA,Elizabeth,Sliger,esliger@usc.k12.in.us,8707 W HWY US 36,Modoc,IN,47358,Randolph,(765) 204-2224,(765) 259-0712,07,12,http://www.indls.k12.com/,-85.1422848,40.0453531,40.0453531+-85.1422848,p
7142,Indiana Digital Alternative School,NA,Elizabeth,Sliger,esliger@usc.k12.in.us,8707 W HWY US 36,Modoc,IN,47358,Randolph,(765) 204-2224,(765) 259-0712,09,12,http://www.usc.k12.in.us,-85.1422848,40.0453531,40.0453531+-85.1422848,p
7113,Randolph Southern Elementary Sch,NA,Daniel,Allen,allend@rssc.k12.in.us,3 Rebel Dr,Lynn,IN,47355,Randolph,(765) 874-1141,(765) 874-1298,KG,06,http://www.rssc.k12.in.us/index.php?option=com_content&view=article&id=28&Itemid=22,-84.9454983,40.0523931,40.0523931+-84.9454983,p
7121,Randolph Southern Jr-Sr High Sch,NA,Robert,Mangus,mangusr@rssc.k12.in.us,2 Rebel Drive,Lynn,IN,47355,Randolph,(765) 874-1181,(765) 874-2660,07,12,http://www.rssc.k12.in.us/index.php?option=com_content&view=article&id=29&Itemid=8,-84.9396854,40.0497686,40.0497686+-84.9396854,p
7151,Monroe Central Jr-Sr High School,NA,Amanda,Bly,amandab@monroecentral.org,1878 N CR 1000 W,Parker City,IN,47368,Randolph,(765) 468-7545,(765) 468-8878,07,12,http://www.monroecentral.org/highschool,-85.165861,40.1725925,40.1725925+-85.165861,p
7152,Monroe Central Elementary School,NA,Amanda,Bly,amandab@monroecentral.org,10421 W SR 32,Parker City,IN,47368,Randolph,(765) 468-7725,(765) 468-8409,PK,06,http://www.monroecentral.org/elementary,-85.17351219999999,40.19156890000001,40.1915689+-85.1735122,p
7125,Winchester Community High School,NA,Karla,Reed,kreed@randolphcentral.us,700 Union St,Winchester,IN,47394,Randolph,(765) 584-8201,(765) 584-8204,09,12,http://wchs.rc.k12.in.us,-84.9747648,40.18138769999999,40.1813877+-84.9747648,p
7129,Lee L Driver Middle School,NA,Anna,Spencer,anspencer@randolphcentral.us,700 North Union Street,Winchester,IN,47394,Randolph,(765) 584-4671,(765) 584-8204,06,08,http://dms.rc.k12.in.us,-84.9747648,40.18138769999999,40.1813877+-84.9747648,p
7133,O R Baker Elementary School,NA,Jennifer,Geesy,jgeesy@randolphcentral.us,600 S Oak St,Winchester,IN,47394,Randolph,(765) 584-5581,(765) 584-7900,PK,02,http://bes.rc.k12.in.us,-84.975415,40.1664226,40.1664226+-84.975415,p
7145,Willard Elementary School,NA,Jordan,Winkle,jowinkle@randolphcentral.us,615 W South St,Winchester,IN,47394,Randolph,(765) 584-9171,(765) 584-5212,03,05,http://wes.rc.k12.in.us,-84.9890673,40.1698848,40.1698848+-84.9890673,p
7146,Deerfield Elementary School,NA,Laura,Kile,lkile@randolphcentral.us,213 W SR 28,Ridgeville,IN,47380,Randolph,(765) 857-2554,(765) 857-2606,PK,05,http://des.rc.k12.in.us,-84.9810226,40.2771927,40.2771927+-84.9810226,p
7161,Union City Community Jr/Sr High,NA,Jason,Loomis,jloomis@resc.k12.in.us,603 N Walnut St,Union City,IN,47390,Randolph,(765) 964-4840,(765) 964-3775,07,12,http://hs.resc.k12.in.us,-84.8152411,40.2052934,40.2052934+-84.8152411,p
7164,North Side Elementary School,Mr,Mark,Winkle,mark@resc.k12.in.us,905 N Plum St,Union City,IN,47390,Randolph,(765) 964-6430,(765) 964-3445,PK,06,http://www.resc.k12.in.us,-84.81453959999999,40.2063258,40.2063258+-84.8145396,p
6844,Greater Randolph Interlocal Coop,NA,Lisa,Waber,lwaber@randolphcentral.us,"325 S Oak St, Suite 301",Winchester,IN,47394,Randolph,(765) 584-7602,(765) 584-7544,PK,12,NA,-84.9729361,40.1694656,40.1694656+-84.9729361,p
7174,South Ripley Junior High School,NA,Derik,Hutton,dhutton@sripley.k12.in.us,1589 S Benham Rd,Versailles,IN,47042,Ripley,(812) 689-0909,(812) 689-6970,07,08,http://www.sripley.k12.in.us,-85.2484346,39.0510391,39.0510391+-85.2484346,p
7178,South Ripley Elementary School,NA,Ryan,Lauber,rlauber@sripley.k12.in.us,1568 S Benham Rd,Versailles,IN,47042,Ripley,(812) 689-5383,(812) 689-6415,PK,06,http://www.sripley.k12.in.us,-85.2521143,39.0525291,39.0525291+-85.2521143,p
7182,South Ripley High School,NA,Joseph,Ralston,jralston@sripley.k12.in.us,1589 S Benham Rd,Versailles,IN,47042,Ripley,(812) 689-5303,(812) 689-6715,09,12,http://www.sripley.k12.in.us,-85.2484346,39.0510391,39.0510391+-85.2484346,p
7217,Batesville High School,NA,Andrew,Allen,aallen@batesville.k12.in.us,One Bulldog Blvd,Batesville,IN,47006,Ripley,(812) 934-4384,(812) 934-5964,09,12,http://batesvilleinschools.com/bhs/,-85.2340038,39.3109449,39.3103779+-85.233963,p
7218,Batesville Primary School,NA,Bradley,Stoneking,bstoneking@batesville.k12.in.us,760 SR 46 W,Batesville,IN,47006,Ripley,(812) 934-4509,(812) 933-0936,PK,02,http://batesvilleinschools.com/bps/,-85.23124589999999,39.3115897,39.3115897+-85.2312459,p
7219,Batesville Middle School,NA,Dave,Strouse,dstrouse@batesville.k12.ion.us,201 N Mulberry St,Batesville,IN,47006,Ripley,(812) 934-5175,(812) 933-0834,06,08,http://batesvilleinschools.com/bms/,-85.22711989999999,39.3022782,39.3022782+-85.2271199,p
7229,Batesville Intermediate School,NA,Dana,Cassidy,dcassidy@batesville.k12.in.us,707 W Columbus Ave,Batesville,IN,47006,Ripley,(812) 934-5701,(812) 933-0734,03,05,http://batesvilleinschools.com/bis/,-85.2276255,39.3030249,39.3030249+-85.2276255,p
7193,Jac-Cen-Del MS/HS,NA,Frederick,Unsicker,funsicker@jcdapps.com,4586 N US 421,Osgood,IN,47037,Ripley,(812) 689-4643,(812) 689-7423,07,12,http://www.jaccendel.k12.in.us,-85.2931808,39.1407312,39.1407312+-85.2931808,p
7203,Jac-Cen-Del Elementary School,NA,Deanna,Budd,dbudd@jcdapps.com,4544 N US 421,Osgood,IN,47037,Ripley,(812) 689-4144,(000) 000-0000,PK,06,http://www.jaccendel.k12.in.us,-85.2948341,39.1416151,39.1416151+-85.2948341,p
7205,Milan High School,NA,Ryan,Langferman,ryan.langferman@milan.k12.in.us,609 N Warpath Dr,Milan,IN,47031,Ripley,(812) 654-3096,(812) 654-2368,09,12,http://www.milan.k12.in.us/jrsr.htm,-85.1273427,39.1303689,39.1303689+-85.1273427,p
7207,Milan Middle School,NA,Patrick,Murphy,pat.murphy@milan.k12.in.us,609 N Warpath Dr,Milan,IN,47031,Ripley,(812) 654-1616,(812) 654-2368,07,08,http://www.milan.k12.in.us,-85.1273427,39.1303689,39.1303689+-85.1273427,p
7209,Milan Elementary School,NA,Travis,Rohrig,travis.rohrig@milan.k12.in.us,418 E Carr St,Milan,IN,47031,Ripley,(812) 654-2922,(812) 654-2796,KG,04,http://www.milan.k12.in.us,-85.123442,39.120757,39.120757+-85.123442,p
7212,Milan Intermediate School,NA,John,Prifogle,john.prifogle@milan.k12.in.us,609 N Warpath Dr,Milan,IN,47031,Ripley,(812) 654-1616,(812) 654-2368,05,06,NA,-85.1273427,39.1303689,39.1303689+-85.1273427,p
7225,Southeastern Career Center,NA,Tracy,Bear,tbear@sccenter.k12.in.us,901 West US 50,Versailles,IN,47042,Ripley,(812) 689-5253,(812) 689-6977,VO,ED,http://www.sccusa.org,-85.2659413,39.0700665,39.0700665+-85.2659413,p
7233,Milroy Elementary School,NA,Lisa,Wilson,wilsonli@rushville.k12.in.us,215 N Pleasant St,Milroy,IN,46156,Rush,(765) 629-2323,(765) 629-2250,KG,06,http://milroy.rushville.k12.in.us,-85.4699456,39.498022,39.498022+-85.4699456,p
7253,Arlington Elementary School,NA,Sara,Mastin,mastins@rushville.k12.in.us,7178 US Hwy 52,Arlington,IN,46104,Rush,(765) 663-2416,(765) 663-2723,KG,06,http://arlington.rushville.k12.in.us,-85.579303,39.6423438,39.6423438+-85.579303,p
7271,Rushville Elementary School,NA,Erin,Tilley,tilleye@rushville.k12.in.us,390 W 16th St,Rushville,IN,46173,Rush,(765) 938-1616,(765) 938-2417,KG,06,http://resw.rushville.k12.in.us,-85.449536,39.6282629,39.6282629+-85.449536,p
7285,Rushville Consolidated High School,NA,Robert,Hadley,hadleyr@rushville.k12.in.us,1201 Lions Path,Rushville,IN,46173,Rush,(765) 932-3901,(765) 932-4051,09,12,http://rchs.rushville.k12.in.us/,-85.4490007,39.6211095,39.6211095+-85.4490007,p
7290,Benjamin Rush Middle School,NA,Mark,Scheidler,scheidlerm@rushville.k12.in.us,1601 N Sexton St,Rushville,IN,46173,Rush,(765) 932-2968,(765) 938-2011,07,08,http://brms.rushville.k12.in.us/,-85.45125689999999,39.6273168,39.6273168+-85.4512569,p
5916,Harold C Urey Middle School,NA,Gregg,Goewert,ggoewert@jgsc.k12.in.us,407 Washington St,Walkerton,IN,46574,St Joseph,(574) 586-3184,(574) 586-3714,07,08,http://www.jgsc.k12.in.us/urey,-86.4877298,41.4680512,41.4680512+-86.4877298,p
7453,John Glenn High School,NA,Chris,Manering,cmanering@jgsc.k12.in.us,201 John Glenn Dr,Walkerton,IN,46574,St Joseph,(574) 586-3195,(574) 586-3905,09,12,http://www.jgsc.k12.in.us/jghs,-86.4799099,41.4574282,41.4574282+-86.4799099,p
7456,North Liberty School,NA,Randy,Romer,rromer@jgsc.k12.in.us,400 School Dr,North Liberty,IN,46554,St Joseph,(574) 656-8123,(574) 656-8345,KG,06,http://www.jgsc.k12.in.us/nles,-86.42391099999999,41.5394679,41.5394679+-86.423911,p
7457,Walkerton Elementary School,NA,Patrick,Fuller,pfuller@jgsc.k12.in.us,805 Washington St,Walkerton,IN,46574,St Joseph,(574) 586-3186,(574) 586-3280,PK,06,http://www.jgsc.k12.in.us/wes,-86.4879584,41.4613181,41.4613181+-86.4879584,p
7323,Walt Disney Elementary School,NA,Melinda,Ehmer,mhigginson@phm.k12.in.us,4015 N Filbert Rd,Mishawaka,IN,46545,St Joseph,(574) 259-2486,(574) 257-8468,KG,05,http://waltdisney.phmschools.org/,-86.1692946,41.6974544,41.6974544+-86.1692946,p
7324,Prairie Vista Elementary School,NA,Keely,Twibell,ktwibell@phm.k12.in.us,15400 Brick Rd,Granger,IN,46530,St Joseph,(574) 271-0055,(574) 273-1846,KG,05,http://prairievista.phmschools.org/,-86.1669101,41.7373137,41.7373137+-86.1669101,p
7329,Mary Frank Harris Elementary Sch,NA,Christie,Heerschop,cheerschop@phm.k12.in.us,13111 Adams Rd,Granger,IN,46530,St Joseph,(574) 272-0340,(574) 273-3806,PK,05,http://maryfrank.phmschools.org/,-86.12214019999999,41.7542202,41.7542202+-86.1221402,p
7334,Schmucker Middle School,NA,Sarah,Smith,spsmith@phm.k12.in.us,56045 Bittersweet Rd,Mishawaka,IN,46545,St Joseph,(574) 259-5661,(574) 259-0807,06,08,http://schmucker.phmschools.org/,-86.1110848,41.6796443,41.6796443+-86.1110848,p
7336,Virgil I Grissom Middle School,NA,Jennifer,Sinclair,jsinclair@phm.k12.in.us,13881 Kern Rd,Mishawaka,IN,46544,St Joseph,(574) 633-4061,(574) 633-2134,06,08,http://grissom.phmschools.org/,-86.1359014,41.6092124,41.6092124+-86.1359014,p
7341,Madison Elementary School,NA,Lindsay,Schirripa,lschirripa@phm.k12.in.us,66030 Dogwood Rd,Wakarusa,IN,46573,St Joseph,(574) 633-4531,(574) 633-4987,PK,05,http://madison.phmschools.org/,-86.11649,41.534796,41.534796+-86.11649,p
7353,Penn High School,NA,Sean,Galiher,srgaliher@phm.k12.in.us,56100 Bittersweet Rd,Mishawaka,IN,46545,St Joseph,(574) 259-7961,(574) 258-9543,09,12,http://penn.phmschools.org/,-86.10640579999999,41.6800503,41.6800503+-86.1064058,p
7361,Elm Road Elementary School,NA,Madelyn,Beers,mbeers@phm.k12.in.us,59400 Elm Rd,Mishawaka,IN,46544,St Joseph,(574) 259-3743,(574) 258-9384,PK,05,http://elmroad.phmschools.org/,-86.1371983,41.6316907,41.6316907+-86.1371983,p
